,Date,Value_interest,Value_inflation,Value_gdp,Value_unemployment,Value_cci,Open_sp500,High_sp500,Low_sp500,Close_sp500,Volume_sp500,Open_nasdaq,High_nasdaq,Low_nasdaq,Close_nasdaq,Volume_nasdaq,Open_dow_jones,High_dow_jones,Low_dow_jones,Close_dow_jones,Volume_dow_jones,Open_tech_sector,High_tech_sector,Low_tech_sector,Close_tech_sector,Volume_tech_sector
2515,2008-07-08,3.91,219.016,14898.999,5.8,61.2,1251.8399658203125,1274.1700439453125,1242.8399658203125,1273.699951171875,6034110000.0,2244.89990234375,2294.43994140625,2233.989990234375,2294.43994140625,2462380000.0,11225.0302734375,11391.1298828125,11174.8798828125,11384.2099609375,271500000.0,22.549999237060547,22.850000381469727,22.440000534057617,22.829999923706055,6674100.0
2516,2008-07-09,3.85,219.016,14898.999,5.8,61.2,1273.3800048828125,1277.3599853515625,1244.5699462890625,1244.68994140625,5181000000.0,2290.6298828125,2296.030029296875,2234.590087890625,2234.889892578125,2285560000.0,11381.9296875,11418.240234375,11141.990234375,11147.4404296875,227100000.0,22.809999465942383,22.809999465942383,22.100000381469727,22.149999618530273,5942900.0
2517,2008-07-10,3.83,219.016,14898.999,5.8,61.2,1245.25,1257.6500244140625,1236.760009765625,1253.3900146484375,5840430000.0,2239.949951171875,2267.669921875,2223.0400390625,2257.85009765625,2300880000.0,11148.009765625,11270.2998046875,11086.9501953125,11229.01953125,248010000.0,22.239999771118164,22.459999084472656,22.0,22.43000030517578,6520300.0
2518,2008-07-11,3.96,219.016,14898.999,5.8,61.2,1248.6600341796875,1257.27001953125,1225.3499755859375,1239.489990234375,6742200000.0,2233.3798828125,2265.860107421875,2203.25,2239.080078125,2340180000.0,11226.169921875,11241.0703125,10977.6796875,11100.5400390625,275010000.0,22.209999084472656,22.540000915527344,21.920000076293945,22.219999313354492,13322600.0
2519,2008-07-14,3.9,219.016,14898.999,5.8,61.2,1241.6099853515625,1253.5,1225.010009765625,1228.300048828125,5434860000.0,2262.860107421875,2266.43994140625,2207.0,2212.8701171875,1997990000.0,11103.6396484375,11239.0400390625,11003.650390625,11055.1904296875,205360000.0,22.420000076293945,22.549999237060547,21.93000030517578,22.049999237060547,11831200.0
2520,2008-07-15,3.87,219.016,14898.999,5.8,61.2,1226.8299560546875,1234.3499755859375,1200.43994140625,1214.9100341796875,7363640000.0,2197.179931640625,2249.1201171875,2167.2900390625,2215.7099609375,2798410000.0,11050.7998046875,11123.669921875,10827.7099609375,10962.5400390625,331390000.0,21.790000915527344,22.3700008392334,21.579999923706055,22.0,11118900.0
2521,2008-07-16,3.97,219.016,14898.999,5.8,61.2,1214.6500244140625,1245.52001953125,1211.3900146484375,1245.3599853515625,6738630000.0,2219.27001953125,2284.85009765625,2205.7099609375,2284.85009765625,2425020000.0,10961.8896484375,11244.169921875,10918.330078125,11239.2802734375,307590000.0,22.110000610351562,22.479999542236328,21.8700008392334,22.31999969482422,6859400.0
2522,2008-07-17,4.07,219.016,14898.999,5.8,61.2,1246.31005859375,1262.31005859375,1241.489990234375,1260.3199462890625,7365210000.0,2296.570068359375,2320.77001953125,2274.27001953125,2312.300048828125,2570670000.0,11238.3896484375,11446.66015625,11209.5595703125,11446.66015625,335260000.0,22.600000381469727,22.81999969482422,22.34000015258789,22.549999237060547,13009700.0
2523,2008-07-18,4.11,219.016,14898.999,5.8,61.2,1258.219970703125,1262.22998046875,1251.81005859375,1260.6800537109375,5653280000.0,2286.919921875,2293.179931640625,2269.550048828125,2282.780029296875,2225800000.0,11436.5595703125,11510.8203125,11381.9296875,11496.5703125,378610000.0,22.68000030517578,22.799999237060547,22.18000030517578,22.799999237060547,9669200.0
2524,2008-07-21,4.09,219.016,14898.999,5.8,61.2,1261.8199462890625,1267.739990234375,1255.699951171875,1260.0,4630640000.0,2290.75,2300.320068359375,2270.280029296875,2279.530029296875,1859410000.0,11495.01953125,11559.669921875,11423.9404296875,11467.33984375,212850000.0,22.530000686645508,22.540000915527344,22.18000030517578,22.350000381469727,4975100.0
2525,2008-07-22,4.14,219.016,14898.999,5.8,61.2,1257.0799560546875,1277.4200439453125,1248.8299560546875,1277.0,6180230000.0,2256.320068359375,2303.9599609375,2252.840087890625,2303.9599609375,2510310000.0,11457.900390625,11616.66015625,11387.3896484375,11602.5,273690000.0,21.899999618530273,22.229999542236328,21.75,22.229999542236328,7772800.0
2526,2008-07-23,4.16,219.016,14898.999,5.8,61.2,1278.8699951171875,1291.1700439453125,1276.06005859375,1282.18994140625,6705830000.0,2305.110107421875,2350.090087890625,2300.199951171875,2325.8798828125,2730180000.0,11603.3896484375,11698.169921875,11558.2900390625,11632.3798828125,264520000.0,22.399999618530273,22.780000686645508,22.290000915527344,22.6299991607666,8194700.0
2527,2008-07-24,4.03,219.016,14898.999,5.8,61.2,1283.219970703125,1283.219970703125,1251.47998046875,1252.5400390625,6127980000.0,2329.2099609375,2329.2099609375,2278.909912109375,2280.110107421875,2499920000.0,11630.33984375,11634.490234375,11345.3701171875,11349.2802734375,241140000.0,22.719999313354492,22.729999542236328,22.049999237060547,22.049999237060547,6340000.0
2528,2008-07-25,4.13,219.016,14898.999,5.8,61.2,1253.510009765625,1263.22998046875,1251.75,1257.760009765625,4672560000.0,2294.68994140625,2312.60009765625,2282.6298828125,2310.530029296875,2045130000.0,11341.1396484375,11443.8095703125,11325.099609375,11370.6904296875,190920000.0,22.360000610351562,22.43000030517578,22.139999389648438,22.360000610351562,10109400.0
2529,2008-07-28,4.06,219.016,14898.999,5.8,61.2,1257.760009765625,1260.0899658203125,1234.3699951171875,1234.3699951171875,4282960000.0,2307.18994140625,2317.75,2258.6201171875,2264.219970703125,1931230000.0,11369.4697265625,11369.5498046875,11125.1298828125,11131.080078125,197550000.0,22.3700008392334,22.3700008392334,21.8700008392334,21.889999389648438,5131600.0
2530,2008-07-29,4.09,219.016,14898.999,5.8,61.2,1236.3800048828125,1263.199951171875,1236.3800048828125,1263.199951171875,5414240000.0,2274.610107421875,2320.179931640625,2274.3701171875,2319.6201171875,2274090000.0,11133.4404296875,11398.3798828125,11128.0595703125,11397.5595703125,206930000.0,22.010000228881836,22.3799991607666,22.0,22.329999923706055,4322200.0
2531,2008-07-30,4.07,219.016,14898.999,5.8,61.2,1264.52001953125,1284.3299560546875,1264.52001953125,1284.260009765625,5631330000.0,2329.010009765625,2342.8798828125,2299.97998046875,2329.719970703125,2280940000.0,11397.5595703125,11586.6201171875,11397.5595703125,11583.6904296875,208520000.0,22.420000076293945,22.520000457763672,22.15999984741211,22.479999542236328,7561200.0
2532,2008-07-31,3.99,219.016,14898.999,5.8,61.2,1281.3699951171875,1284.9300537109375,1265.969970703125,1267.3800048828125,5346050000.0,2311.330078125,2353.389892578125,2309.639892578125,2325.550048828125,2316510000.0,11577.990234375,11578.8896484375,11363.6904296875,11378.01953125,220200000.0,22.299999237060547,22.639999389648438,22.200000762939453,22.350000381469727,5926000.0
2533,2008-08-01,3.97,218.69,14898.999,6.1,63.0,1269.4200439453125,1270.52001953125,1254.5400390625,1260.31005859375,4684870000.0,2326.830078125,2328.949951171875,2286.409912109375,2310.9599609375,2312140000.0,11379.8896484375,11425.73046875,11267.0498046875,11326.3203125,189700000.0,22.479999542236328,22.479999542236328,21.959999084472656,22.100000381469727,8789600.0
2534,2008-08-04,3.98,218.69,14898.999,6.1,63.0,1253.27001953125,1260.489990234375,1247.449951171875,1249.010009765625,4562280000.0,2309.75,2309.75,2280.929931640625,2285.56005859375,2010200000.0,11326.3203125,11382.169921875,11221.5302734375,11284.150390625,170250000.0,22.18000030517578,22.270000457763672,22.0,22.209999084472656,4525600.0
2535,2008-08-05,4.04,218.69,14898.999,6.1,63.0,1254.8699951171875,1284.8800048828125,1254.6700439453125,1284.8800048828125,1219310000.0,2308.139892578125,2349.830078125,2303.6298828125,2349.830078125,2324730000.0,11286.01953125,11615.9296875,11286.01953125,11615.76953125,234990000.0,22.270000457763672,22.709999084472656,22.170000076293945,22.6299991607666,4868900.0
2536,2008-08-06,4.06,218.69,14898.999,6.1,63.0,1283.989990234375,1291.6700439453125,1276.0,1289.18994140625,4873420000.0,2349.169921875,2385.77001953125,2333.530029296875,2378.3701171875,2228710000.0,11603.6396484375,11685.4599609375,11521.3203125,11656.0703125,180060000.0,22.579999923706055,22.950000762939453,22.5,22.950000762939453,6127800.0
2537,2008-08-07,3.92,218.69,14898.999,6.1,63.0,1286.510009765625,1286.510009765625,1264.2900390625,1266.0699462890625,5319380000.0,2362.7900390625,2386.43994140625,2351.320068359375,2355.72998046875,2189120000.0,11655.419921875,11655.580078125,11416.7001953125,11431.4296875,229610000.0,22.780000686645508,23.06999969482422,22.6200008392334,22.90999984741211,8909000.0
2538,2008-08-08,3.94,218.69,14898.999,6.1,63.0,1266.2900390625,1297.8499755859375,1262.1099853515625,1296.3199462890625,4966810000.0,2356.840087890625,2416.39990234375,2352.0400390625,2414.10009765625,2189630000.0,11432.08984375,11759.9599609375,11388.0400390625,11734.3203125,212830000.0,22.850000381469727,23.40999984741211,22.81999969482422,23.350000381469727,5891000.0
2539,2008-08-11,3.99,218.69,14898.999,6.1,63.0,1294.4200439453125,1313.1500244140625,1291.4100341796875,1305.3199462890625,5067310000.0,2407.550048828125,2461.64990234375,2402.530029296875,2439.949951171875,2272240000.0,11729.669921875,11867.1103515625,11675.5302734375,11782.349609375,183190000.0,23.40999984741211,23.790000915527344,23.270000457763672,23.5,5607200.0
2540,2008-08-12,3.91,218.69,14898.999,6.1,63.0,1304.7900390625,1304.7900390625,1285.6400146484375,1289.5899658203125,4711290000.0,2434.260009765625,2447.159912109375,2421.090087890625,2430.610107421875,2052610000.0,11781.7001953125,11782.349609375,11601.51953125,11642.4697265625,173590000.0,23.559999465942383,23.68000030517578,23.43000030517578,23.549999237060547,4812700.0
2541,2008-08-13,3.94,218.69,14898.999,6.1,63.0,1288.6400146484375,1294.030029296875,1274.8599853515625,1285.8299560546875,4787600000.0,2424.320068359375,2443.43994140625,2404.030029296875,2428.6201171875,1995490000.0,11632.8095703125,11633.7802734375,11453.33984375,11532.9599609375,182550000.0,23.530000686645508,23.6299991607666,23.25,23.459999084472656,4792900.0
2542,2008-08-14,3.89,218.69,14898.999,6.1,63.0,1282.1099853515625,1300.1099853515625,1276.8399658203125,1292.9300537109375,4064000000.0,2414.409912109375,2461.14990234375,2414.409912109375,2453.669921875,1835830000.0,11532.0703125,11718.2802734375,11450.8896484375,11615.9296875,159790000.0,23.420000076293945,23.75,23.280000686645508,23.639999389648438,6264000.0
2543,2008-08-15,3.84,218.69,14898.999,6.1,63.0,1293.8499755859375,1302.050048828125,1290.739990234375,1298.199951171875,4041820000.0,2463.10009765625,2473.199951171875,2441.050048828125,2452.52001953125,1742180000.0,11611.2099609375,11709.8896484375,11599.73046875,11659.900390625,215040000.0,23.68000030517578,23.829999923706055,23.520000457763672,23.729999542236328,4686300.0
2544,2008-08-18,3.82,218.69,14898.999,6.1,63.0,1298.1400146484375,1300.219970703125,1274.510009765625,1278.5999755859375,3829290000.0,2456.9599609375,2456.9599609375,2404.409912109375,2416.97998046875,1632610000.0,11659.650390625,11690.4296875,11434.1201171875,11479.3896484375,156290000.0,23.760000228881836,23.760000228881836,23.239999771118164,23.43000030517578,4839300.0
2545,2008-08-19,3.83,218.69,14898.999,6.1,63.0,1276.6500244140625,1276.6500244140625,1263.1099853515625,1266.68994140625,4159760000.0,2404.949951171875,2410.9599609375,2376.669921875,2384.360107421875,1716280000.0,11478.08984375,11478.169921875,11318.5,11348.5498046875,171580000.0,23.260000228881836,23.31999969482422,22.969999313354492,23.020000457763672,5432400.0
2546,2008-08-20,3.79,218.69,14898.999,6.1,63.0,1267.3399658203125,1276.010009765625,1261.1600341796875,1274.5400390625,4555030000.0,2396.580078125,2408.679931640625,2372.340087890625,2389.080078125,1746470000.0,11345.9404296875,11454.150390625,11290.580078125,11417.4296875,144880000.0,23.149999618530273,23.31999969482422,22.979999542236328,23.06999969482422,5539700.0
2547,2008-08-21,3.84,218.69,14898.999,6.1,63.0,1271.0699462890625,1281.4000244140625,1265.219970703125,1277.719970703125,4032590000.0,2371.5400390625,2387.719970703125,2360.389892578125,2380.3798828125,1562430000.0,11415.23046875,11476.2099609375,11315.5703125,11430.2099609375,130020000.0,22.969999313354492,23.1200008392334,22.81999969482422,22.979999542236328,4061200.0
2548,2008-08-22,3.87,218.69,14898.999,6.1,63.0,1277.5899658203125,1293.0899658203125,1277.5899658203125,1292.199951171875,3741070000.0,2390.340087890625,2417.6298828125,2390.340087890625,2414.7099609375,1365910000.0,11426.7900390625,11632.1298828125,11426.7900390625,11628.0595703125,138790000.0,23.229999542236328,23.479999542236328,23.170000076293945,23.299999237060547,2932100.0
2549,2008-08-25,3.79,218.69,14898.999,6.1,63.0,1290.469970703125,1290.469970703125,1264.8699951171875,1266.8399658203125,3420600000.0,2399.72998046875,2399.72998046875,2362.199951171875,2365.590087890625,2366920000.0,11626.1904296875,11626.26953125,11362.6298828125,11386.25,148610000.0,23.229999542236328,23.329999923706055,22.950000762939453,23.0,6686300.0
2550,2008-08-26,3.79,218.69,14898.999,6.1,63.0,1267.030029296875,1275.6500244140625,1263.2099609375,1271.510009765625,3587570000.0,2364.31005859375,2377.0400390625,2345.7900390625,2361.969970703125,1256980000.0,11383.5595703125,11436.240234375,11340.41015625,11412.8701171875,119800000.0,23.0,23.030000686645508,22.770000457763672,22.90999984741211,6112700.0
2551,2008-08-27,3.77,218.69,14898.999,6.1,63.0,1271.2900390625,1285.050048828125,1270.030029296875,1281.6600341796875,3499610000.0,2362.860107421875,2395.02001953125,2358.929931640625,2382.4599609375,1540700000.0,11412.4599609375,11554.4599609375,11381.76953125,11502.509765625,120580000.0,23.0,23.260000228881836,22.889999389648438,23.1299991607666,3789800.0
2552,2008-08-28,3.79,218.69,14898.999,6.1,63.0,1283.7900390625,1300.6800537109375,1283.7900390625,1300.6800537109375,3854280000.0,2390.110107421875,2412.840087890625,2388.550048828125,2411.639892578125,1582680000.0,11499.8701171875,11715.1796875,11499.7900390625,11715.1796875,149150000.0,23.219999313354492,23.43000030517578,23.219999313354492,23.270000457763672,5322700.0
2553,2008-08-29,3.83,218.69,14898.999,6.1,63.0,1296.489990234375,1297.5899658203125,1282.739990234375,1282.8299560546875,3288120000.0,2388.669921875,2393.489990234375,2360.909912109375,2367.52001953125,1559030000.0,11713.23046875,11713.23046875,11543.3896484375,11543.9599609375,166910000.0,23.100000381469727,23.18000030517578,22.75,22.75,8922400.0
2555,2008-09-02,3.74,218.877,14898.999,6.1,70.3,1287.8299560546875,1303.0400390625,1272.199951171875,1277.5799560546875,4783560000.0,2402.110107421875,2413.110107421875,2338.3701171875,2349.239990234375,2010580000.0,11545.6298828125,11790.169921875,11471.900390625,11516.919921875,177090000.0,23.270000457763672,23.329999923706055,22.559999465942383,22.6200008392334,5718800.0
2556,2008-09-03,3.71,218.877,14898.999,6.1,70.3,1276.6099853515625,1280.5999755859375,1265.5899658203125,1274.97998046875,5056980000.0,2346.81005859375,2357.429931640625,2320.909912109375,2333.72998046875,2062140000.0,11506.009765625,11554.3798828125,11416.5302734375,11532.8798828125,174250000.0,22.549999237060547,22.6299991607666,22.190000534057617,22.31999969482422,6646400.0
2557,2008-09-04,3.64,218.877,14898.999,6.1,70.3,1271.800048828125,1271.800048828125,1232.8299560546875,1236.8299560546875,5212500000.0,2315.179931640625,2317.320068359375,2259.0400390625,2259.0400390625,2332320000.0,11532.48046875,11532.48046875,11176.01953125,11188.23046875,229200000.0,22.149999618530273,22.170000076293945,21.479999542236328,21.520000457763672,8902500.0
2558,2008-09-05,3.66,218.877,14898.999,6.1,70.3,1233.2099609375,1244.93994140625,1217.22998046875,1242.31005859375,5017080000.0,2241.6201171875,2264.35009765625,2216.989990234375,2255.8798828125,2261030000.0,11185.6298828125,11245.150390625,11037.849609375,11220.9599609375,198300000.0,21.360000610351562,21.68000030517578,21.25,21.520000457763672,7203100.0
2559,2008-09-08,3.66,218.877,14898.999,6.1,70.3,1249.5,1274.4200439453125,1247.1199951171875,1267.7900390625,7351340000.0,2296.179931640625,2303.889892578125,2236.969970703125,2269.760009765625,2566300000.0,11224.8701171875,11570.66015625,11224.7900390625,11510.740234375,273000000.0,22.09000015258789,22.09000015258789,21.329999923706055,21.780000686645508,12666800.0
2560,2008-09-09,3.62,218.877,14898.999,6.1,70.3,1267.97998046875,1268.6600341796875,1224.510009765625,1224.510009765625,7380630000.0,2269.929931640625,2285.5400390625,2209.81005859375,2209.81005859375,2590590000.0,11514.73046875,11577.5,11230.73046875,11230.73046875,257300000.0,21.700000762939453,21.950000762939453,21.309999465942383,21.399999618530273,8163200.0
2561,2008-09-10,3.65,218.877,14898.999,6.1,70.3,1227.5,1243.9000244140625,1221.5999755859375,1232.0400390625,6543440000.0,2232.2099609375,2247.6298828125,2209.590087890625,2228.699951171875,2250360000.0,11233.91015625,11380.6298828125,11215.259765625,11268.919921875,214260000.0,21.579999923706055,21.579999923706055,21.299999237060547,21.299999237060547,7447300.0
2562,2008-09-11,3.64,218.877,14898.999,6.1,70.3,1229.0400390625,1249.97998046875,1211.5400390625,1249.050048828125,6869250000.0,2199.030029296875,2259.25,2191.530029296875,2258.219970703125,2269670000.0,11264.4404296875,11445.6796875,11098.669921875,11433.7099609375,247820000.0,21.15999984741211,21.649999618530273,20.959999084472656,21.649999618530273,9756300.0
2563,2008-09-12,3.74,218.877,14898.999,6.1,70.3,1245.8800048828125,1255.0899658203125,1233.81005859375,1251.699951171875,6273260000.0,2239.25,2268.830078125,2228.0,2261.27001953125,1973590000.0,11429.3203125,11459.9296875,11280.400390625,11421.990234375,238890000.0,21.3799991607666,21.75,21.170000076293945,21.75,7184100.0
